fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol
-0.3348916404376335,-0.2192888493770691,0.00497425912148604,-0.6381071391476906,-1.0473720437944125,-0.672381003376228,-0.45302781632236777,0.009633523774622468,0.46698684057430406,-0.005669004048377105,-0.7832946672805849
1.376689127218352,-0.6079373929907089,1.1623545934098176,0.7227218940374123,-0.8646515683081649,-1.079840227220569,-0.8698259287463872,0.34459785847378177,-0.7285704647638555,1.7322301959327557,0.8063595982844911
-0.4529316933794257,0.22488091475280467,-0.9419732871144216,0.5526182648892743,0.5971122355818143,-0.16305697357080182,-0.5812733893759122,-0.36999272221780766,-0.13079181209477717,-0.3834731779573194,-0.03522207172054896
-0.5709717463212179,0.3081627455271561,-0.4158913169833619,0.21241100659299847,-0.0728628412010928,-0.0611921676097166,0.47675258831582945,-0.11318673228174835,-0.06437196179821127,-0.7612773518662608,-0.596276518390575
0.4913887301549111,-1.718361803315394,-0.10024213490472603,-0.2978998808514146,-0.0728628412010928,-1.4872994510649098,-0.5492119961125261,1.3494908625713837,0.5998265411674328,1.7322301959327557,-0.12873114616555303
1.0225689683929757,-0.5524161724744746,0.37323163821322797,0.7227218940374123,0.9625531865543094,1.2630503098843913,1.4065329929540267,1.0145265278721625,-0.6621506144672895,0.29657433507877673,-0.40925836950056693
0.9045289154511841,-1.0521071571205827,0.6888808202918638,-1.4886252848883794,-0.8037447431460824,-1.2835698391427393,-1.2225012546436345,-1.051086869439506,-0.8614101653569842,-0.6857165170844723,0.8998686727294951
-0.1578315610249454,-0.05272518782836621,-0.047633937891619994,-0.4680035099995526,-0.0728628412010928,0.3462670562346243,0.4446911950524433,-0.25833794398475457,-0.13079181209477717,-1.2146423605569916,-0.2222402206105588
-1.3382320904428666,-0.6079373929907089,-0.36328311997025586,-0.4680035099995526,-0.2555833166873404,0.65186147411788,0.05995447589180999,-0.7607844460335556,0.46698684057430406,1.0521826828966605,-0.40925836950056693
-1.2201920375010744,0.6690506788826791,-1.0471896811406338,-1.1484180265921036,-1.778253945739402,-0.9779754212594837,-0.8698259287463872,-1.7321810166612044,1.6625441459124606,-0.7612773518662608,1.4141685821770185
-0.8660718786756982,0.6690506788826791,-1.2576224691930578,-0.2978998808514146,-0.0728628412010928,-0.7742458093373131,-0.9660101085365456,-0.894770179913244,0.2013074393880464,-0.156790673611954,-0.03522207172054896
-0.1578315610249454,1.33530532507749,0.32062344120012193,-0.2978998808514146,-0.011956016039010269,0.040672638351368626,0.925612094003235,-0.012697431872012945,-0.3300513629844689,-1.0635206909934145,-0.596276518390575
1.9668893919273127,0.28040213526903895,2.1093021396457257,-0.1277962517032767,-0.3164901418494229,-0.5705161974151427,0.05995447589180999,2.3543838666689236,-0.46289106357759774,-0.5345948475208963,-1.344349113950611
1.0815889948638717,-0.8300222750556459,1.2675709874360297,0.21241100659299847,1.5107146130130513,-0.9779754212594837,-1.0301328950633177,-0.08527303772348506,-0.6621506144672895,0.06989183073341135,1.0868868216195033
1.730809286043728,0.7245718993989134,-0.10024213490472603,0.3825146357411364,0.35348493493348493,0.040672638351368626,0.25232283547212664,1.5169730299209634,-1.7248682192123201,0.5988176742059297,0.5258323749494772
-0.1578315610249454,1.6684326481748952,0.05758245613459207,-0.4680035099995526,0.048950809123072266,-0.4686513914540575,0.5729367681059878,-0.035028387518648355,-0.19721166239134008,-1.2146423605569916,-0.596276518390575
0.8455088889802872,0.11383847372033669,-0.46849951399646783,1.0629291523336875,0.4752985852576492,0.44813186219570955,0.25232283547212664,2.1310743102028176,-1.1935094168398048,-0.23235150839374247,-0.9703128161705931
-0.9250919051465941,1.2242628840450216,-1.3102306662061636,0.21241100659299847,-0.0728628412010928,0.14253744431245385,-0.4209664230589817,-0.6044677565072316,1.5297044453193318,-0.23235150839374247,2.208995714959557
0.07824854485863907,0.5857688481083276,0.5310562292525458,-0.4680035099995526,0.5971122355818143,-0.0611921676097166,0.31644562199889886,0.48416633126509817,-0.06437196179821127,-0.5345948475208963,-0.03522207172054896
-0.8660718786756982,0.5024870173339762,-0.9419732871144216,-0.6381071391476906,-0.6819310928219173,1.2630503098843913,-0.22859806347866501,-0.04061112643027622,0.6662463914639958,1.3544260220238133,-0.876803741725589
-1.2201920375010744,-0.4968949519582403,0.6888808202918638,0.3825146357411364,-0.13376966636317533,-0.9779754212594837,-0.9980715017999316,-0.5765540619489683,1.264025044133074,0.37213516986056433,0.5258323749494772
0.19628859780043076,-0.33033129040953774,0.05758245613459207,0.04230737744486052,-1.4737198199289898,-0.16305697357080182,-0.5492119961125261,-0.7942808795034466,-0.9278300156535472,1.2033043524602374,0.7128505238394853
-1.3972521169137624,0.11383847372033669,-0.8367568930882098,-0.1277962517032767,-1.0473720437944125,2.383563175456329,0.18820004894535444,-0.8166118351500821,1.3304448944296399,0.9010610133330835,0.7128505238394853
-0.748031825733906,0.3914445763015076,-0.7315404990619978,-0.1277962517032767,0.23167128460931988,-0.26492177953188706,-0.5492119961125261,0.009633523774622468,1.3304448944296399,-0.156790673611954,-0.2222402206105588
1.1996290478056644,-1.4407557007342224,1.5832201695146657,-1.4886252848883794,-1.9609744212256497,-1.2835698391427393,-1.1904398613802483,-1.045504130527878,-1.060669716246676,-0.9879598562116262,1.2739049705095131
-0.9841119316174904,-0.4968949519582403,-0.8893650901013158,-0.1277962517032767,-0.9864652186323299,-0.672381003376228,-0.8698259287463872,-1.1962380811425122,0.6662463914639958,0.37213516986056433,0.8063595982844911
0.1372685713295349,-0.8855434955718801,0.32062344120012193,-0.808210768295828,-0.8037447431460824,1.059320697962221,0.18820004894535444,-1.1292452142026679,0.4005669902777382,0.5988176742059297,1.2739049705095131
-0.3348916404376335,1.6961932584330124,-1.3628388632192696,0.5526182648892743,0.1098576342851548,-0.9779754212594837,-0.9980715017999316,0.5120800258234234,-0.13079181209477717,-0.9123990214298378,-1.0638218906155972
1.5537492066310405,-0.7745010545394115,1.1097463963967116,-0.808210768295828,2.363410165282206,-0.9779754212594837,-0.9980715017999316,0.9028717496391093,-0.13079181209477717,0.825500178551295,-0.596276518390575
-0.2758716139667376,0.22488091475280467,-0.8893650901013158,0.04230737744486052,-0.8646515683081649,1.8742391456509029,-0.004168310634962237,-1.3469720317571463,0.9319257926502534,0.7499393437695066,2.1154866405145514
0.96354894192208,-0.4968949519582403,1.0571381993836058,-0.1277962517032767,0.7189258859059793,-0.5705161974151427,-0.13241388368850668,-0.11318673228174835,-0.9278300156535472,0.37213516986056433,1.3674140449545171
-0.3348916404376335,0.22488091475280467,-0.25806672594404395,-1.3185216557402415,-0.6210242676598348,-1.181705033181654,-1.1583784681168623,-1.1180797363793502,-1.060669716246676,-0.7612773518662608,-0.596276518390575
-0.6890117992630101,1.0576992224963186,-1.3628388632192696,-0.808210768295828,2.6679442910926188,-0.9779754212594837,-0.9980715017999316,-0.17459686030996474,0.8655059423536905,-0.4590340127391078,-0.596276518390575
0.5504087566258069,0.28040213526903895,-0.3106749229571499,1.2330327814818254,0.1098576342851548,-0.0611921676097166,2.2401292178020653,0.7912169714060562,-0.5957307641707266,-0.3834731779573194,-0.876803741725589
1.0815889948638717,-1.4407557007342224,1.4780037754884539,0.04230737744486052,-0.8646515683081649,-0.8761106152983984,-0.6133347826392983,-0.7105397958286568,-0.9942498659501131,-0.8368381866480492,1.9284684916245434
1.9078693654564167,-1.1909102084111685,1.4780037754884539,-0.2978998808514146,0.2925781097714024,-1.079840227220569,-0.9660101085365456,1.182008695221804,-2.2562270215848357,0.44769600464235276,-1.157330965060603
-0.9250919051465941,1.2242628840450216,-0.7315404990619978,-0.4680035099995526,0.4143917600955666,-0.3667865854929723,1.1179804535835516,-0.4369855891576519,0.4005669902777382,-0.9123990214298378,-0.3157492950555629
0.9045289154511841,-0.7745010545394115,0.8993136083442878,-1.063366212018035,-0.6819310928219173,-1.079840227220569,-1.09425568159009,-1.0064249581462972,-0.8614101653569842,-1.365764030120568,0.8998686727294951
-0.1578315610249454,-0.5524161724744746,0.5310562292525458,0.04230737744486052,-0.2555833166873404,-0.5705161974151427,0.09201586915519609,0.56790741493995,0.1348875890914805,-1.365764030120568,-0.9703128161705931
0.6094287830967038,1.3630659353356072,0.05758245613459207,0.8928255231855495,-0.0728628412010928,0.8555910860400504,0.348507015262285,1.0145265278721625,-0.06437196179821127,0.22101350029698824,0.1517960771694592
0.19628859780043076,0.002796032687868092,-0.20545852893093794,-0.4680035099995526,1.2670873123647222,-0.8761106152983984,-0.5812733893759122,0.06546091289114903,-0.7949903150604184,-0.6101556823026839,-0.2222402206105588
-0.09881153455404953,-1.3297132597017542,0.5310562292525458,-0.1277962517032767,-1.9000675960635671,1.976103951611988,0.25232283547212664,-0.8836047020899264,-0.3300513629844689,2.7900818828777934,1.8349594171795394
-0.5709717463212179,-1.107628377636817,1.1097463963967116,-0.2978998808514146,-0.13376966636317533,-1.079840227220569,-1.09425568159009,-0.4369855891576519,0.06846773879491756,-0.8368381866480492,-0.12873114616555303
0.19628859780043076,0.8633749506894991,-0.8367568930882098,-1.1484180265921036,0.7798327110680618,-1.2835698391427393,-1.062194288326704,0.48416633126509817,-0.06437196179821127,0.06989183073341135,-0.8300492045030862
1.4947291801601448,-1.3297132597017542,0.8467054113311817,-1.1484180265921036,0.2925781097714024,0.3462670562346243,-0.5812733893759122,-0.6323814510655569,-0.26363151268790597,0.6743785089877181,1.3674140449545171
0.4913887301549111,-1.7738830238316283,0.5836644262656518,-1.1484180265921036,-0.7428379179839998,-0.9779754212594837,-1.126317074853476,-0.5933022786839759,-0.5957307641707266,-0.4590340127391078,0.6193414493944812
-0.39391166690852986,2.0570811917885354,-1.0471896811406338,0.3825146357411364,-0.011956016039010269,-1.079840227220569,-1.126317074853476,0.06546091289114903,0.46698684057430406,-0.6101556823026839,-0.596276518390575
1.6717892595728323,-1.9404466853803308,1.1623545934098176,-1.3185216557402415,-0.6819310928219173,-0.8761106152983984,-0.9660101085365456,0.40042524759030834,-0.6621506144672895,-0.005669004048377105,-0.3157492950555629
-0.2758716139667376,0.169359694236571,-0.36328311997025586,-0.808210768295828,1.5107146130130513,-0.3667865854929723,0.05995447589180999,-0.10202125445849261,-0.8614101653569842,2.1855952046234863,-0.876803741725589
-0.9250919051465941,1.2797841045612557,-1.2576224691930578,-0.808210768295828,-0.0728628412010928,-0.9779754212594837,-1.062194288326704,-0.3253308109245988,1.5297044453193318,-0.08122983883016556,-0.4560129067230698
-0.2758716139667376,0.08607786346221954,-0.7315404990619978,0.3825146357411364,-0.6819310928219173,-0.4686513914540575,-0.3247822432688233,-0.3253308109245988,0.1348875890914805,-0.23235150839374247,1.0868868216195033
0.4913887301549111,-0.44137373144200603,0.4784480322394397,0.21241100659299847,0.048950809123072266,0.7537262800789652,1.0538576670567794,1.182008695221804,0.4005669902777382,-0.156790673611954,-0.876803741725589
0.4913887301549111,1.4185871558518415,-1.3628388632192696,0.5526182648892743,0.8407395362301443,-0.4686513914540575,-0.5492119961125261,1.5728004190374898,0.26772728968460935,1.656669361150967,-0.9703128161705931
-0.5709717463212179,0.33592335578527327,0.00497425912148604,-0.4680035099995526,0.048950809123072266,0.14253744431245385,1.8874538919048183,-0.4146546335110785,-0.26363151268790597,-0.9123990214298378,-0.502767443945571
0.7274688360384955,1.8349963097235982,0.00497425912148604,-0.6381071391476906,-0.011956016039010269,-0.26492177953188706,-0.5492119961125261,0.2999359471805729,-0.46289106357759774,-0.156790673611954,-0.40925836950056693
1.9668893919273127,-0.3025706801514206,0.7414890173049699,-1.4886252848883794,0.7189258859059793,-0.9779754212594837,-0.5492119961125261,0.2552740358873641,-1.6584483689157572,0.06989183073341135,-0.3780886780189305
-1.2792120639719708,0.3914445763015076,-0.9419732871144216,-0.808210768295828,-0.4992106173356705,-0.16305697357080182,-0.004168310634962237,-1.7991738836010485,0.4005669902777382,-0.7612773518662608,0.5258323749494772
0.4913887301549111,1.4741083763680758,-1.3628388632192696,0.5526182648892743,1.023460011716392,-0.4686513914540575,-0.6133347826392983,1.5728004190374898,0.2013074393880464,1.4299868568056018,-0.9703128161705931
-0.8070518522048018,-0.16376762886083482,-1.1524060751668457,-1.3185216557402415,0.35348493493348493,0.3462670562346243,0.1240772624185822,-0.4369855891576519,0.2013074393880464,1.0521826828966605,-0.876803741725589
